TA_ID,LAT,LONG,TAMBON_E
360409,16.434,101.877,Nong Phon Ngam
360410,16.242,101.874,Ban Bua
360412,16.379,101.797,Non Thong
360501,16.351,101.721,Nong Bua Daeng
360502,16.012,101.834,Kut Chum Saeng
360503,16.161,101.44,Tham Wua Daeng
360504,16.28,101.518,Nang Daet
360507,16.177,101.722,Nong Waeng
360508,16.012,101.723,Khu Mueang
360509,16.028,101.624,Tha Yai
360511,16.119,101.578,Wang Chomphu
360601,15.467,101.902,Ban Kok
360602,15.652,101.802,Nong Bua Ban
360603,15.474,101.805,Ban Kham
360605,15.596,101.794,Kut Nam Sai
360606,15.567,101.736,Nong Don
360607,15.629,101.938,Lahan
360610,15.561,101.888,Nong Bua Yai
360611,15.448,101.854,Nong Bua Khok
360613,15.711,101.806,Som Poi
360701,15.518,101.653,Ban Chuan
360702,15.434,101.697,Ban Phet
360703,15.484,101.756,Ban Tan
360704,15.424,101.757,Hua Thale
360705,15.391,101.576,Khok Roeng Rom
360706,15.504,101.61,Ko Manao
360707,15.471,101.578,Khok Phet Phatthana
360801,15.757,101.786,Nong Bua Rawe
360802,15.83,101.583,Wang Takhe
360803,15.921,101.64,Huai Yae
360804,15.778,101.699,Khok Sa-At
360805,15.718,101.695,Sok Pla Duk
360901,15.426,101.436,Wa Tabaek
360902,15.432,101.547,Huai Yai Chio
360903,15.676,101.517,Na Yang Klak
360904,15.595,101.456,Ban Rai
360905,15.808,101.469,Pong Nok
361001,16.357,102.136,Phak Pang
361002,16.282,102.232,Kwang Chon
361003,16.461,102.181,Nong Khon Thai
361004,16.42,102.049,Ban Kaeng
361005,16.417,102.202,Kut Yom
361006,16.344,102.256,Ban Phet
361007,16.475,102.125,Khok Sa-At
361008,16.325,102.092,Nong Tum
361009,16.346,102.184,O Lo
361010,16.235,102.16,That Thong
361011,16.305,102.304,Ban Don
361101,16.405,102.349,Ban Thaen
361102,16.419,102.27,Sam Suan
361103,16.401,102.418,Sa Phang
361104,16.35,102.387,Ban Tao
361105,16.293,102.398,Nong Khu
361201,16.107,102.236,Chong Sam Mo
361202,16.164,102.194,Nong Kham
361203,16.032,102.164,Na Nong Thum
361204,16.172,102.325,Ban Kaeng
361205,16.242,102.382,Nong Sang
361206,16.202,102.259,Lup Kha
361207,16.111,102.154,Khok Kung
361208,16.056,102.074,Kao Ya Di
361209,16.155,102.097,Tha Mafai Wan
361210,16.13,102.273,Nong Phai
361301,16.61,101.921,Khon San
361302,16.649,101.642,Thung Phra
361303,16.485,101.981,Non Khun
361304,16.536,101.896,Huai Yang
361305,16.522,101.634,Thung Lui Lai
361306,16.587,101.955,Dong Bang
361307,16.59,101.864,Thung Na Lao
361308,16.533,101.983,Dong Klang
361401,16.131,101.375,Ban Chiang
361402,15.888,101.397,Chao Thong
361403,15.793,101.372,Wang Thong
361404,16.014,101.379,Laem Thong
361501,15.559,101.968,Nong Chim
361502,15.527,102.016,Ta Noen
361503,15.632,102.026,Kahat
361504,15.487,101.964,Rang Ngam
361601,15.602,101.573,Sap Yai
361602,15.623,101.708,Tha Kup
361603,15.565,101.67,Tako Thong
370101,15.872,104.635,Bung
370102,15.804,104.64,Kai Kham
370103,15.787,104.564,Na Chik
370104,15.785,104.79,Pla Khao
370105,15.867,104.794,Lao Phruan
370106,15.841,104.75,Sang Nok Tha
370107,15.948,104.751,Khuem Yai
370108,15.982,104.626,Na Phue
370109,15.811,104.46,Nam Plik
370110,15.997,104.579,Na Wang
370111,15.885,104.478,Na Mo Ma
370112,15.873,104.558,Non Pho
370113,15.929,104.631,Non Nam Thaeng
370114,15.851,104.689,Huai Rai
370115,15.774,104.746,Nong Masaeo
370116,15.945,104.525,Kut Pla Duk
370117,15.823,104.562,Don Moei
370118,15.878,104.513,Na Yom
370119,15.954,104.692,Na Tae
370201,16.232,104.944,Chanuman
370202,16.156,104.996,Khok San
370203,16.15,104.922,Kham Khuean Kaeo
370204,16.066,104.97,Khok Kong
370205,16.046,104.86,Pa Ko
370301,15.973,104.892,Nong Kha
370302,15.968,104.967,Kham Phon
370303,15.897,104.918,Na Wa
370304,15.796,104.868,Lue
370305,15.83,104.948,Huai
370306,15.862,104.828,Non Ngam
370307,15.872,104.876,Na Pa Saeng
370401,15.678,104.882,Phana
370402,15.619,104.901,Chan Lan
370403,15.731,104.818,Mai Klon
370404,15.737,104.882,Phra Lao
370501,16.056,104.685,Senangkha Nikhom
370502,16.069,104.764,Phon Thong
370503,16.092,104.639,Rai Si Suk
370504,16.029,104.592,Na Wiang
370505,16.022,104.787,Nong Hai
370506,16.05,104.616,Nong Sam Si
370601,15.718,104.457,Hua Taphan
370602,15.761,104.518,Kham Phra
370603,15.738,104.564,Kheng Yai
370604,15.696,104.531,Nong Kaeo
370605,15.65,104.58,Phon Mueang Noi
370606,15.641,104.49,Sang Tho Noi
370607,15.583,104.545,Chik Du
370608,15.723,104.513,Rattana Wari
370701,15.71,104.668,Amnat
370702,15.716,104.617,Dong Mayang
370703,15.687,104.697,Pueai
370704,15.716,104.765,Dong Bang
370705,15.663,104.78,Rai Khi
370706,15.761,104.689,Maet
370707,15.751,104.637,Khok Klang
380101,18.331,103.679,
380102,18.284,103.638,
380103,18.356,103.468,
380104,18.406,103.38,
380105,18.328,103.393,
380106,18.298,103.772,
380107,18.265,103.581,
380108,18.403,103.508,
380109,18.24,103.839,
380110,18.359,103.592,
380111,18.219,103.593,
380112,18.332,103.531,
380201,18.044,103.679,
380202,18.046,103.616,
380203,18.031,103.711,
380204,18.125,103.583,
380205,17.983,103.683,
380206,18.094,103.698,
380207,18.121,103.646,
380301,18.039,103.391,
380302,18.129,103.384,
380303,18.271,103.464,
380304,18.093,103.489,
380305,18.072,103.364,
380306,18.208,103.497,
380307,18.144,103.442,
380401,17.964,103.945,
380402,17.839,103.958,
380403,17.911,103.816,
380404,18.099,103.946,
380405,17.976,103.873,
380406,18.063,103.894,
380407,17.975,103.744,
380408,17.914,103.891,
380409,18.075,104.015,
380501,18.343,103.316,
380502,18.208,103.351,
380503,18.382,103.285,
380504,18.292,103.346,
380505,18.222,103.398,
380506,18.256,103.304,
380601,18.002,104.045,
380602,17.941,104.075,
380603,18.033,104.133,
380604,18.123,104.058,
380701,18.225,103.732,
380702,18.146,103.714,
380703,18.082,103.843,
380704,18.14,103.814,
380705,18.212,103.789,
380801,18.252,103.962,
380802,18.294,103.925,
380803,18.218,104.01,
390101,17.168,102.444,Nong Bua
390102,17.263,102.395,Nong Phai Sun
390103,17.211,102.381,Pho Chai
390104,17.2,102.317,Nong Sawan
390105,17.032,102.39,Hua Na
390106,17.111,102.477,Ban Kham
390107,17.046,102.506,Na Mafueang
390108,17.102,102.392,Ban Phrao
390109,17.164,102.283,Non Khamin
390110,17.243,102.44,Lamphu
390111,17.333,102.372,Kut Chik
390112,17.245,102.503,Non Than
390113,17.28,102.304,Na Kham Hai
390114,16.974,102.366,Pa Mai Ngam
390115,17.147,102.35,Nong Wa
390201,17.312,102.214,Na Klang
390202,17.315,102.14,Dan Chang
390205,17.349,102.273,Kut Din Chi
390206,17.221,102.223,Fang Daeng
390207,17.397,102.339,Kao Kloi
390209,17.181,102.154,Non Mueang
390210,17.235,102.143,Uthai Sawan
390211,17.443,102.193,Dong Sawan
390213,17.391,102.149,Kut Hae
390301,16.872,102.56,Non Sang
390302,16.987,102.527,Ban Thin
390303,16.844,102.504,Nong Ruea
390304,16.971,102.65,Kut Du
390305,16.855,102.601,Ban Kho
390306,16.84,102.437,Non Mueang
390307,16.809,102.569,Khok Yai
390308,16.892,102.4,Khok Muang
390309,16.93,102.524,Nikhom Phatthana
390310,17.003,102.593,Pang Ku
390401,16.992,102.291,Mueang Mai
390402,16.922,102.302,Si Bunrueang
390403,16.92,102.353,Nong Bua Tai
390404,17.056,102.238,Kut Sathian
390405,16.904,102.201,Na Kok
390406,16.977,102.176,Non Sa-At
390407,17.062,102.159,Yang Lo
390408,17.128,102.181,Non Muang
390409,17.149,102.073,Nong Kung Kaeo
390410,17.083,102.294,Nong Kae
390411,16.856,102.349,Sai Thong
390412,16.985,102.246,Han Na Ngam
390501,17.631,102.313,Na Si
390502,17.528,102.199,Ban Khok
390503,17.473,102.269,Na Di
390504,17.47,102.347,Na Dan
390505,17.635,102.245,Dong Mafai
390506,17.551,102.277,Suwanna Khuha
390507,17.582,102.14,Bunthan
390508,17.549,102.315,Kut Phueng
390601,17.294,102.073,Na Lao
390602,17.396,102.078,Na Kae
390603,17.32,102.03,Wang Thong
390604,17.426,102.024,Wang Pla Pom
390605,17.308,102.117,Thep Khiri
400101,16.438,102.837,Nai Mueang
400102,16.537,102.837,Samran
400103,16.481,102.985,Khok Si
400104,16.314,102.813,Tha Phra
400105,16.459,102.701,Ban Thum
400106,16.385,102.809,Mueang Kao
400107,16.401,102.885,Phra Lap
400108,16.538,102.684,Sawathi
400109,16.384,102.713,Ban Wa
400110,16.569,102.753,Ban Kho
400111,16.485,102.752,Daeng Yai
400112,16.363,102.759,Don Chang
400113,16.334,102.869,Don Han
400114,16.49,102.857,Sila
400115,16.435,102.781,Ban Pet
400116,16.516,102.931,Nong Tum
400117,16.43,102.922,Bueng Niam
400118,16.595,102.837,Non Thon
400201,16.497,102.596,Nong Bua
400202,16.609,102.65,Pa Wai Nang
400203,16.416,102.589,Non Khong
400204,16.399,102.65,Ban Lao
400205,16.367,102.573,Pa Manao
400206,16.443,102.654,Ban Fang
400207,16.582,102.6,Khok Ngam
400301,16.323,102.612,Phra Yuen
400302,16.265,102.697,Phra Bu
400303,16.274,102.751,Ban Ton
400304,16.318,102.738,Nong Waeng
400305,16.301,102.657,Kham Pom
400401,16.501,102.464,Nong Ruea
400402,16.435,102.46,Ban Meng
400403,16.5,102.553,Ban Kong
400404,16.398,102.515,Yang Kham
400405,16.458,102.536,Chorakhe
400406,16.552,102.384,Non Thong
400407,16.475,102.32,Kut Kwang
400408,16.507,102.377,Non Than
400409,16.538,102.312,Non Sa-At
400410,16.54,102.556,Ban Phue
400501,16.526,102.074,Chum Phae
400502,16.603,102.019,Non Han
400503,16.767,101.98,Na Nong Thum
400504,16.505,102.231,Non Udom
400505,16.561,102.214,Khua Riang
400506,16.565,102.147,Nong Phai
400507,16.514,102.14,Chai So
400508,16.625,102.093,Wang Hin Lat
400509,16.49,102.27,Na Phiang
400510,16.658,102.014,Nong Khiat
400511,16.586,102.298,Nong Sao Lao
400512,16.576,101.999,Non Sa-At
400601,16.841,102.156,Si Chomphu
400602,16.751,102.206,Si Suk
400603,16.657,102.147,Na Chan
400604,16.82,102.204,Wang Phoem
400605,16.688,102.091,Sam Yang
400606,16.711,102.113,Nong Daeng
400607,16.805,102.075,Dong Lan
400608,16.855,102.092,Boribun
400609,16.761,102.068,Ban Mai
400610,16.72,102.046,Phu Han
400701,16.76,102.825,Nam Phong
400702,16.728,102.862,Wang Chai
400703,16.73,102.897,Nong Kung
400704,16.632,102.951,Bua Yai
400705,16.788,102.768,Sa-At
400706,16.646,102.779,Muang Wan
400707,16.568,102.952,Ban Kham
400708,16.793,102.995,Bua Ngoen
400709,16.669,102.913,Sai Mun
400710,16.613,102.878,Tha Krasoem
400711,16.774,102.928,Phang Thui
400712,16.697,102.789,Kut Nam Sai
400801,16.679,102.676,Khok Sung
400802,16.801,102.645,Ban Dong
400803,16.715,102.636,Khuean Ubonrat
400804,16.855,102.68,Na Kham
400805,16.92,102.703,Si Suk Samran
400806,16.731,102.676,Thung Pong
400901,16.727,103.11,Nong Ko
400902,16.646,103.086,Nong Kung Yai
400905,16.667,103.022,Huai Chot
400906,16.87,103.085,Huai Yang
400907,16.769,103.05,Ban Fang
400909,16.81,103.149,Dun Sat
400910,16.722,103.03,Nong No
400911,16.671,103.127,Nam Om
400912,16.813,103.08,Hua Na Kham
401001,16.091,102.72049999999999,Ban Phai
401002,16.070500000000003,102.745,Nai Mueang
401005,16.102,102.684,Mueang Phia
401009,15.992,102.838,Ban Lan
401010,15.99,102.771,Khaen Nuea
401011,16.115,102.828,Phu Lek
401013,15.919,102.777,Pa Po
401014,16.045,102.831,Hin Tang
401016,16.042,102.76,Nong Nam Sai
401017,16.04,102.697,Hua Nong
401101,15.879,102.904,Pueai Noi
401102,15.884,102.829,Wang Muang
401103,15.938,102.874,Kham Pom
401104,15.85,102.895,Sa Kaeo
401201,15.793,102.64,Mueang Phon
401203,15.856,102.65,Chot Nong Kae
401204,15.844,102.598,Kao Ngio
401205,15.753,102.546,Nong Makhuea
401206,15.746,102.644,Nong Waeng Sok Phra
401207,15.841,102.538,Phek Yai
401208,15.754,102.488,Khok Sa-Nga
401209,15.887,102.611,Nong Waeng Nang Bao
401210,15.794,102.525,Lom Khom
401211,15.764,102.591,Non Kha
401212,15.816,102.66,Sok Nok Ten
401213,15.879,102.556,Hua Thung
401301,15.947,102.486,Khon Chim
401302,15.906,102.471,Mai Na Phiang
401303,15.904,102.401,Non Thong
401304,15.954,102.533,Waeng Yai
401305,15.954,102.421,Non Sa-At
401401,15.813,102.423,Waeng Noi
401402,15.844,102.464,Kan Lueang
401403,15.866,102.372,Tha Nang Naeo
401404,15.813,102.367,Lahan Na
401405,15.735,102.397,Tha Wat
401406,15.758,102.429,Thang Khwang
401501,15.707,102.771,Nong Song Hong
401502,15.818,102.802,Khuem Chat
401503,15.705,102.72,Non That
401504,15.714,102.824,Takua Pa
401505,15.833,102.744,Samrong
401506,15.787,102.724,Nong Mek
401507,15.809,102.874,Don Du
401508,15.67,102.812,Dong Kheng
401509,15.758,102.695,Han Chot
401510,15.77,102.788,Don Dang
401511,15.873,102.742,Wang Hin
401512,15.752,102.841,Nong Phai Lom
401601,16.676,102.395,Ban Ruea
401604,16.761,102.469,Wa Thong
401605,16.58,102.502,Kut Khon Kaen
401606,16.602,102.331,Na Chum Saeng
401607,16.721,102.572,Na Wa
401610,16.65,102.437,Nong Kung Thanasan
401612,16.633,102.518,Nong Kung Soen
401613,16.605,102.394,Song Pueai
401614,16.762,102.524,Thung Chomphu
401616,16.722,102.398,Din Dam
401617,16.679,102.364,Phu Wiang
401701,16.114,102.492,Kut Khao
401702,16.165,102.561,Suan Mon
401703,16.178,102.629,Nong Paen
401704,16.237,102.534,Phon Phek
401705,16.323,102.476,Kham Khaen
401706,16.183,102.5,Nakha
401707,16.196,102.419,Na Ngam
401710,16.269,102.615,Tha Sala
401801,16.067,102.632,Chonnabot
401802,16.032,102.613,Kut Phia Khom
401803,16.013,102.482,Wang Saeng
401804,15.993,102.531,Huai Kae
401805,15.966,102.603,Ban Thaen
401806,16.115,102.623,Si Bunrueang
401807,16.054,102.547,Non Phayom
401808,15.95,102.579,Po Daeng
401901,16.861,102.84,Khao Suan Kwang
401902,16.862,102.767,Dong Mueang Am
401903,16.932,102.784,Na Ngio
401904,17.025,102.709,Non Sombun
401905,16.819,102.867,Kham Muang
402001,16.648,101.935,Non Khom
402002,16.68,101.871,Na Fai
402003,16.677,101.91,Phu Pha Man
402004,16.714,101.817,Wang Sawap
402005,16.765,101.909,Huai Muang
402101,16.534,103.069,Kranuan
402102,16.616,103.122,Kham Maet
402103,16.56,103.027,Ban Non
402104,16.508,103.014,Khu Kham
402105,16.582,103.089,Huai Toei
402201,16.112,102.378,Ban Khok
402202,16.027,102.399,Pho Chai
402203,16.074,102.329,Sap Sombun
402204,16.078,102.472,Na Phaeng
402301,16.834,102.308,Kut That
402302,16.791,102.335,Ban Khok
402303,16.774,102.387,Khanuan
402401,16.211,102.778,Ban Haet
402402,16.19,102.71,Khok Samran
402403,16.259,102.788,Non Sombun
402404,16.175,102.809,Nong Saeng
402501,15.94,102.664,Non Sila
402502,15.989,102.635,Nong Pla Mo
402503,15.94,102.72,Ban Han
402504,16.027,102.651,Pueai Yai
402505,16.005,102.687,Non Daeng
402602,16.742,102.259,
402608,16.723,102.33,
402615,16.625,102.206,
410101,17.411,102.792,Mak Khaeng
410102,17.365,102.688,Nikhom Songkhro
410103,17.545,102.775,Ban Khao
410104,17.406,102.822,Nong Bua
410105,17.292,102.762,Ban Tat
410106,17.287,102.846,Non Sung
410107,17.469,102.771,Mu Mon
410108,17.431,102.651,Chiang Yuen
410109,17.367,102.896,Nong Na Kham
410110,17.491,102.839,Kut Sa
410111,17.54,102.849,
410112,17.421,102.764,Ban Lueam
410113,17.417,102.699,Chiang Phin
410114,17.456,102.886,Sam Phrao
410115,17.271,102.697,Nong Hai
410117,17.343,102.779,Ban Chan
410118,17.376,102.816,Nong Khon Kwang
410119,17.356,102.638,Khok Sa-At
410120,17.533,102.701,Na Kwang
410121,17.256,102.898,Nong Phai
410201,17.382,102.515,Kut Chap
410202,17.48,102.596,Pakho
410203,17.385,102.46,Khon Yung
410204,17.49,102.652,Chiang Pheng
410205,17.479,102.506,Sang Ko
410206,17.411,102.574,Mueang Phia
410207,17.44,102.429,Tan Lian
410301,17.238,102.628,Mak Ya
410302,17.187,102.541,Nong O
410303,17.087,102.564,Up Mung
410304,17.057,102.645,Kut Mak Fai
410305,17.309,102.473,Nam Phon
410306,17.288,102.645,Nong Bua Ban
410307,17.142,102.601,Non Wai
410308,17.288,102.576,Nong Wua So
410401,17.084,102.963,Tum Tai
410402,17.137,102.938,Phan Don
410403,17.097,103.116,Wiang Kham
410404,17.153,103.075,Chae Lae
410406,17.198,103.026,Chiang Wae
410407,17.044,102.934,Huai Koeng
410409,17.202,102.874,Soe Phloe
410410,16.995,103.038,Si-O
410411,17.056,102.896,Pakho
410413,17.169,102.94,Pha Suk
410414,16.933,103.064,Tha Li
410415,17.112,103.009,Kumphawapi
410416,17.033,102.981,Nong Wa
410501,16.977,102.902,Non Sa-At
410502,16.969,102.981,Bung Kaeo
410503,16.983,102.839,Pho Si Samran
410504,16.888,102.956,Thom Na Ngam
410505,17.048,102.772,Nong Kung Si
410506,16.929,102.911,Khok Klang
410601,17.381,103.095,Nong Han
410602,17.355,103.169,Nong Mek
410605,17.257,103.117,Phang Ngu
410606,17.453,103.116,Sabaeng
410607,17.43,103.056,Soi Phrao
410609,17.398,103.228,Ban Chiang
410610,17.395,103.273,Ban Ya
410611,17.36,102.968,Phon Ngam
410612,17.339,103.021,Phak Top
410614,17.327,103.111,Nong Phai
410617,17.422,102.993,Don Hai Sok
410618,17.348,103.254,Nong Sa Pla
410701,17.478,103.263,Thung Fon
410702,17.475,103.174,Thung Yai
410703,17.561,103.193,Na Chum Saeng
410704,17.542,103.159,Na Thom
410801,17.303,103.205,Chaiwan
410802,17.237,103.204,Nong Lak
410803,17.212,103.345,Kham Lo
410804,17.173,103.24,Phon Sung
410901,16.987,103.211,Si That
410902,16.998,103.171,Champi
410903,16.991,103.089,Ban Prong
410904,17.083,103.284,Hua Na Kham
410905,17.012,103.291,Nong Nok Khian
410906,16.952,103.308,Na Yung
410907,17.067,103.155,Tat Thong
411001,17.019,103.472,Nong Kung Thap Ma
411002,16.952,103.368,Nong Ya Sai
411003,17.084,103.405,Bayao
411004,17.134,103.537,Pha Suk
411005,16.882,103.426,Kham Khok Sung
411006,16.941,103.456,Wang Sam Mo
411101,17.684,103.259,Si Suttho
411102,17.741,103.25,Ban Dung
411103,17.637,103.379,Dong Yen
411104,17.672,103.296,Phon Sung
411105,17.594,103.305,Om Ko
411106,17.796,103.296,Ban Chan
411107,17.623,103.19,Ban Chai
411108,17.768,103.17,Na Mai
411109,17.844,103.199,Thon Na Lap
411110,17.759,103.32,Wang Thong
411111,17.713,103.362,Ban Muang
411112,17.573,103.248,Ban Tat
411113,17.691,103.17,Na Kham
411701,17.697,102.448,Ban Phue
411702,17.692,102.531,Hai Sok
411703,17.565,102.646,Khuea Nam
411704,17.54,102.556,Kham Bong
411705,17.56,102.424,Non Thong
411706,17.634,102.439,Khao San
411707,17.613,102.376,Champa Mok
411708,17.785,102.375,Klang Yai
411709,17.684,102.365,Mueang Phan
411710,17.872,102.346,Kham Duang
411711,17.574,102.56,Nong Hua Khu
411712,17.75,102.446,Ban Kho
411713,17.509,102.391,Nong Waeng
411801,17.741,102.215,Na Ngua
411802,17.715,102.092,Nam Som
411805,17.81,102.3,Nong Waeng
411806,17.697,102.187,Ban Yuak
411807,17.823,102.207,Som Yiam
411810,17.732,102.162,Si Samran
411812,17.73,102.288,Samakkhi
411901,17.673,102.936,Phen
411902,17.695,102.85,Ban That
411903,17.6,102.764,Na Phu
411904,17.617,102.849,Chiang Wang
411905,17.603,102.984,Sum Sao
411906,17.551,102.976,Na Bua
411907,17.685,103.04,Ban Lao
411908,17.845,102.899,Chom Si
411909,17.634,103.066,Tao Hai
411910,17.729,102.979,Khok Klang
411911,17.513,102.944,Sang Paen
412001,17.814,103.09,Sang Khom
412002,17.859,103.027,Chiang Da
412003,17.734,103.04,Ban Yuat
412004,17.786,103.016,Ban Khok
412005,17.843,103.058,Na Sa-At
412006,17.738,103.099,Ban Hin Ngom
412101,17.172,102.842,Nong Saeng
412102,17.121,102.804,Saeng Sawang
412103,17.081,102.844,Na Di
412104,17.182,102.737,Thap Kung
412201,17.916,102.213,Na Yung
412202,17.821,102.079,Ban Kong
412203,17.963,102.085,Na Khae
412204,17.989,102.198,Non Thong
412301,17.539,103.072,Ban Daeng
412302,17.563,103.123,Na Sai
412303,17.48,103.023,Don Kloi
412401,17.135,103.197,Ban Chiet
412402,17.197,103.177,Non Thong In
412403,17.205,103.141,Kho Yai
412404,17.158,103.134,Khon Sai
412501,17.256,102.976,Na Muang
412502,17.237,102.934,Huai Sam Phat
412503,17.234,103.062,Um Chan
420101,17.493,101.732,Kut Pong
420102,17.523,101.705,Mueang
420103,17.582,101.732,Na O
420104,17.604,101.635,Kok Du
420105,17.525,101.646,Nam Man
420106,17.458,101.636,Siao
420107,17.46,101.741,Na An
420108,17.408,101.688,Na Pong
420109,17.455,101.842,Na Din Dam
420110,17.613,101.852,Nam Suai
420111,17.523,101.777,Chaiyaphruek
420112,17.687,101.66,Na Khaem
420113,17.642,101.769,Si Song Rak
420114,17.519,101.562,Kok Thong
420201,17.5,102.043,Na Duang
420202,17.591,101.99,Na Dok Kham
420203,17.497,101.917,Tha Sa-At
420204,17.432,101.94,Tha Sawan
420301,17.881,101.665,Chiang Khan
420302,17.738,101.847,That
420303,17.814,101.663,Na Sao
420304,17.82,101.781,Khao Kaeo
420305,17.768,101.554,Pak Tom
420306,17.958,101.78,Bu Hom
420307,17.763,101.735,Chom Si
420308,17.743,101.658,Hat Sai Khao
420401,17.96,101.902,Pak Chom
420402,17.851,101.962,Chiang Klom
420403,18.111,102.01,Hat Khamphi
420404,17.73,101.986,Huai Bo Suen
420405,18.017,101.971,Huai Phichai
420406,17.7,101.922,Chom Charoen
420501,17.267,101.155,Dan Sai
420502,17.483,101.223,Pak Man
420503,17.42,101.154,Na Di
420504,17.385,101.233,Khok Ngam
420505,17.277,101.282,Phon Sung
420506,17.187,101.254,I Pum
420507,17.041,101.09,Kok Sathon
420508,17.156,101.198,Pong
420509,17.21,101.328,Wang Yao
420510,17.331,101.142,Na Ho
420601,17.484,101.066,Na Haeo
420602,17.507,100.965,Saeng Pha
420603,17.416,101.027,Na Phueng
420604,17.336,101.071,Na Mala
420605,17.485,100.864,Lao Ko Hok
420701,17.454,101.371,Nong Bua
420702,17.391,101.463,Tha Sala
420703,17.346,101.333,Rong Chik
420704,17.318,101.439,Pla Ba
420705,17.497,101.285,Lat Khang
420706,17.46,101.482,Santom
420801,17.573,101.412,Tha Li
420802,17.678,101.448,Nong Phue
420803,17.636,101.347,A Hi
420804,17.676,101.527,Nam Khaem
420805,17.556,101.491,Khok Yai
420806,17.592,101.288,Nam Thun
420901,17.296,101.746,Wang Saphung
420902,17.213,101.535,Sai Khao
420903,17.234,101.926,Nong Ya Plong
420904,17.374,101.571,Nong Ngio
420905,17.357,101.739,Pak Puan
420906,17.351,101.831,Pha Noi
420910,17.193,101.773,Pha Bing
420911,17.336,101.674,Khao Luang
420912,17.171,101.938,Khok Khamin
420913,17.254,101.799,Si Songkhram
421001,16.88,101.771,Si Than
421005,16.896,101.986,Pha Nok Khao
421007,16.971,101.85,Phu Kradueng
